item,related,confidence,lift
['citrus fruit'],"['other vegetables', 'tropical fruit']",0.109336609,3.046248025
['citrus fruit'],"['tropical fruit', 'whole milk']",0.109336609,2.584917194
['citrus fruit'],['beef'],0.101965602,1.943472278
['citrus fruit'],['brown bread'],0.100737101,1.552898724
['citrus fruit'],['newspapers'],0.100737101,1.262101128
['citrus fruit'],['margarine'],0.095823096,1.636146089
['citrus fruit'],['napkins'],0.092137592,1.759559648
['citrus fruit'],"['other vegetables', 'yogurt']",0.092137592,2.122185524
['citrus fruit'],"['rolls/buns', 'whole milk']",0.087223587,1.540114866
['citrus fruit'],['curd'],0.085995086,1.61404899
['citrus fruit'],['chicken'],0.083538084,1.946912445
['citrus fruit'],['frozen vegetables'],0.07985258,1.660359668
['citrus fruit'],['frankfurter'],0.078624079,1.333220368
['citrus fruit'],['pork'],0.078624079,1.36378803
['citrus fruit'],['chocolate'],0.077395577,1.55980636
['citrus fruit'],['coffee'],0.077395577,1.333074437
['citrus fruit'],"['tropical fruit', 'yogurt']",0.076167076,2.601052757
['citrus fruit'],"['whipped/sour cream', 'whole milk']",0.076167076,2.363101559
['citrus fruit'],['bottled beer'],0.073710074,0.915326484
['citrus fruit'],"['other vegetables', 'rolls/buns']",0.072481572,1.701327602
['citrus fruit'],"['bottled water', 'whole milk']",0.071253071,2.073295727
['citrus fruit'],"['other vegetables', 'pip fruit']",0.071253071,2.72674691
['citrus fruit'],"['rolls/buns', 'yogurt']",0.07002457,2.037549249
['citrus fruit'],"['other vegetables', 'root vegetables', 'whole milk']",0.07002457,3.020577396
['citrus fruit'],['cream cheese'],0.068796069,1.734895735
['citrus fruit'],"['domestic eggs', 'whole milk']",0.068796069,2.293590972
['citrus fruit'],"['other vegetables', 'whipped/sour cream']",0.068796069,2.382427242
['citrus fruit'],"['root vegetables', 'tropical fruit']",0.068796069,3.268644138
['citrus fruit'],['onions'],0.067567568,2.178777138
['citrus fruit'],"['pip fruit', 'tropical fruit']",0.067567568,3.306104612
['citrus fruit'],['berries'],0.065110565,1.958294825
['citrus fruit'],['hygiene articles'],0.063882064,1.939136106
['citrus fruit'],"['pip fruit', 'whole milk']",0.062653563,2.081749286
['citrus fruit'],"['bottled water', 'other vegetables']",0.061425061,2.475883111
['citrus fruit'],"['butter', 'whole milk']",0.061425061,2.22920841
"['coffee', 'other vegetables']",['whole milk'],0.477272727,1.867877944
"['coffee', 'whole milk']",['other vegetables'],0.342391304,1.769531518
"['coffee', 'whole milk']",['yogurt'],0.27173913,1.947925909
"['coffee', 'yogurt']",['whole milk'],0.520833333,2.038358867
['coffee'],['whole milk'],0.322241681,1.261140842
['coffee'],['other vegetables'],0.23117338,1.194739986
['coffee'],['rolls/buns'],0.189141856,1.028308545
['coffee'],['soda'],0.171628722,0.984238179
['coffee'],['yogurt'],0.168126095,1.205189606
['coffee'],['shopping bags'],0.161120841,1.635318336
['coffee'],['bottled water'],0.126094571,1.140883261
['coffee'],['root vegetables'],0.126094571,1.156847113
['coffee'],['tropical fruit'],0.122591944,1.168305978
['coffee'],['pastry'],0.119089317,1.338563923
['coffee'],['pip fruit'],0.119089317,1.574251926
['coffee'],['sausage'],0.119089317,1.267579472
['coffee'],['citrus fruit'],0.11033275,1.333074437
['coffee'],"['other vegetables', 'whole milk']",0.11033275,1.474351348
['coffee'],['whipped/sour cream'],0.105078809,1.465886649
['coffee'],['fruit/vegetable juice'],0.103327496,1.429291026
['coffee'],['frankfurter'],0.087565674,1.48484208
['coffee'],"['whole milk', 'yogurt']",0.087565674,1.562991663
"['cream cheese', 'other vegetables']",['whole milk'],0.488888889,1.913339523
"['cream cheese', 'other vegetables']",['yogurt'],0.385185185,2.761148904
"['cream cheese', 'whole milk']",['other vegetables'],0.407407407,2.105544851
"['cream cheese', 'whole milk']",['yogurt'],0.401234568,2.876196775
"['cream cheese', 'yogurt']",['whole milk'],0.532786885,2.085140874
"['cream cheese', 'yogurt']",['other vegetables'],0.426229508,2.202820396
['cream cheese'],['whole milk'],0.415384615,1.625669595
['cream cheese'],['other vegetables'],0.346153846,1.788976919
['cream cheese'],['yogurt'],0.312820513,2.24241235
['cream cheese'],['rolls/buns'],0.251282051,1.366146476
['cream cheese'],['root vegetables'],0.18974359,1.740791236
['cream cheese'],['tropical fruit'],0.182051282,1.734955774
['cream cheese'],['soda'],0.171794872,0.985190999
['cream cheese'],"['other vegetables', 'whole milk']",0.169230769,2.26139214
['cream cheese'],"['whole milk', 'yogurt']",0.166666667,2.974894132
['cream cheese'],['whipped/sour cream'],0.161538462,2.253518822
['cream cheese'],['pip fruit'],0.153846154,2.033705542
['cream cheese'],['bottled water'],0.148717949,1.345575921
['cream cheese'],['citrus fruit'],0.143589744,1.734895735
['cream cheese'],['fruit/vegetable juice'],0.143589744,1.986223809
['cream cheese'],['sausage'],0.141025641,1.501068376
['cream cheese'],['shopping bags'],0.141025641,1.431359318
['cream cheese'],"['other vegetables', 'yogurt']",0.133333333,3.071038251
['cream cheese'],['curd'],0.128205128,2.406292817
['cream cheese'],['domestic eggs'],0.128205128,2.020668968
"['curd', 'other vegetables']",['whole milk'],0.573964497,2.246295594
"['curd', 'other vegetables']",['yogurt'],0.355029586,2.54498249
"['curd', 'other vegetables']",['root vegetables'],0.319526627,2.931477965
"['curd', 'other vegetables']",['tropical fruit'],0.307692308,2.932319618
"['curd', 'rolls/buns']",['whole milk'],0.585858586,2.292844883
"['curd', 'root vegetables']",['whole milk'],0.570093458,2.231145706
"['curd', 'root vegetables']",['other vegetables'],0.504672897,2.608228031
"['curd', 'tropical fruit']",['whole milk'],0.633663366,2.479936016
"['curd', 'tropical fruit']",['other vegetables'],0.514851485,2.660832557
"['curd', 'tropical fruit']",['yogurt'],0.514851485,3.690644575
"['curd', 'whipped/sour cream']",['whole milk'],0.563106796,2.203802364
"['curd', 'whole milk']",['yogurt'],0.385214008,2.761355515
"['curd', 'whole milk']",['other vegetables'],0.377431907,1.950626801
"['curd', 'whole milk']",['tropical fruit'],0.249027237,2.373239224
"['curd', 'whole milk']",['root vegetables'],0.237354086,2.177590888
"['curd', 'whole milk']",['rolls/buns'],0.225680934,1.226960743
"['curd', 'whole milk']",['whipped/sour cream'],0.225680934,3.148329056
"['curd', 'yogurt']",['whole milk'],0.582352941,2.27912502
"['curd', 'yogurt']",['other vegetables'],0.352941176,1.824054898
"['curd', 'yogurt']",['tropical fruit'],0.305882353,2.915070679
['curd'],['whole milk'],0.490458015,1.919480533
['curd'],['yogurt'],0.324427481,2.325615361
['curd'],['other vegetables'],0.322519084,1.666828792
['curd'],['root vegetables'],0.204198473,1.873406702
['curd'],['whipped/sour cream'],0.196564885,2.742149857
['curd'],['tropical fruit'],0.192748092,1.836896784
['curd'],['rolls/buns'],0.188931298,1.027163799
['curd'],"['whole milk', 'yogurt']",0.188931298,3.372303653
['curd'],"['other vegetables', 'whole milk']",0.185114504,2.47364286
['curd'],['soda'],0.152671756,0.875525783
['curd'],['pip fruit'],0.146946565,1.942499282
['curd'],['sausage'],0.143129771,1.523464608
['curd'],['pastry'],0.141221374,1.587328244
['curd'],['citrus fruit'],0.133587786,1.61404899
['curd'],['butter'],0.127862595,2.307391974
['curd'],['domestic eggs'],0.122137405,1.925034253
['curd'],"['tropical fruit', 'whole milk']",0.122137405,2.88755138
['curd'],['margarine'],0.118320611,2.020283344
['curd'],"['root vegetables', 'whole milk']",0.116412214,2.38027884
['curd'],['bottled water'],0.114503817,1.036011995
['curd'],"['other vegetables', 'yogurt']",0.114503817,2.63734201
['curd'],"['rolls/buns', 'whole milk']",0.110687023,1.954410898
['curd'],"['whipped/sour cream', 'whole milk']",0.110687023,3.434091073
['curd'],['newspapers'],0.106870229,1.338941022
['curd'],"['other vegetables', 'root vegetables']",0.103053435,2.174958228
['curd'],['shopping bags'],0.101145038,1.026585604
['curd'],"['other vegetables', 'tropical fruit']",0.099236641,2.764850896
['curd'],"['tropical fruit', 'yogurt']",0.099236641,3.388862383
['curd'],['dessert'],0.097328244,2.622529541
['curd'],['cream cheese'],0.095419847,2.406292817
['dessert'],['whole milk'],0.369863014,1.447514023
['dessert'],['other vegetables'],0.312328767,1.614163649
['dessert'],['soda'],0.265753425,1.524014537
['dessert'],['yogurt'],0.265753425,1.905018172
['dessert'],['rolls/buns'],0.183561644,0.997970573
['dessert'],['tropical fruit'],0.169863014,1.618801104
['dessert'],['shopping bags'],0.167123288,1.696241005
['dessert'],['fruit/vegetable juice'],0.161643836,2.235959386
['dessert'],['sausage'],0.15890411,1.691365712
['dessert'],['root vegetables'],0.156164384,1.432720814
['dessert'],['pastry'],0.145205479,1.632109589
['dessert'],['bottled water'],0.139726027,1.264218472
['dessert'],['curd'],0.139726027,2.622529541
['detergent'],['whole milk'],0.465608466,1.822228117
['detergent'],['other vegetables'],0.333333333,1.722718515
['dishes'],['other vegetables'],0.341040462,1.762550157
['dishes'],['whole milk'],0.300578035,1.176356932
"['domestic eggs', 'margarine']",['whole milk'],0.62195122,2.434098784
"['domestic eggs', 'other vegetables']",['whole milk'],0.552511416,2.162335763
"['domestic eggs', 'other vegetables']",['root vegetables'],0.328767123,3.016254345
"['domestic eggs', 'other vegetables']",['rolls/buns'],0.264840183,1.439858041
"['domestic eggs', 'other vegetables']",['yogurt'],0.260273973,1.865739446
"['domestic eggs', 'other vegetables']",['soda'],0.228310502,1.30929084
"['domestic eggs', 'other vegetables']",['whipped/sour cream'],0.228310502,3.185012468
"['domestic eggs', 'pip fruit']",['whole milk'],0.623529412,2.440275274
"['domestic eggs', 'rolls/buns']",['whole milk'],0.422077922,1.651864848
"['domestic eggs', 'rolls/buns']",['other vegetables'],0.376623377,1.946448192
"['domestic eggs', 'root vegetables']",['whole milk'],0.595744681,2.331535589
"['domestic eggs', 'root vegetables']",['other vegetables'],0.510638298,2.63905815
"['domestic eggs', 'soda']",['whole milk'],0.418032787,1.636033609
"['domestic eggs', 'soda']",['other vegetables'],0.409836066,2.118096534
"['domestic eggs', 'tropical fruit']",['whole milk'],0.607142857,2.376144051
"['domestic eggs', 'whipped/sour cream']",['whole milk'],0.571428571,2.236370871
"['domestic eggs', 'whipped/sour cream']",['other vegetables'],0.510204082,2.636814053
"['domestic eggs', 'whole milk']",['other vegetables'],0.410169492,2.119819732
"['domestic eggs', 'whole milk']",['root vegetables'],0.284745763,2.612383
"['domestic eggs', 'whole milk']",['yogurt'],0.257627119,1.846765825
"['domestic eggs', 'whole milk']",['tropical fruit'],0.230508475,2.196754697
"['domestic eggs', 'whole milk']",['rolls/buns'],0.220338983,1.197918131
"['domestic eggs', 'whole milk']",['butter'],0.2,3.609174312
"['domestic eggs', 'whole milk']",['citrus fruit'],0.189830508,2.293590972
"['domestic eggs', 'whole milk']",['whipped/sour cream'],0.189830508,2.648202909
"['domestic eggs', 'whole milk']",['pip fruit'],0.179661017,2.374954438
"['domestic eggs', 'whole milk']",['margarine'],0.172881356,2.951889124
"['domestic eggs', 'whole milk']",['soda'],0.172881356,0.991421653
"['domestic eggs', 'yogurt']",['whole milk'],0.539007092,2.109484581
"['domestic eggs', 'yogurt']",['other vegetables'],0.404255319,2.089254369
['domestic eggs'],['whole milk'],0.47275641,1.850202664
['domestic eggs'],['other vegetables'],0.350961538,1.813823821
['domestic eggs'],['rolls/buns'],0.246794872,1.341751003
['domestic eggs'],['root vegetables'],0.225961538,2.073070644
['domestic eggs'],['yogurt'],0.225961538,1.619775314
['domestic eggs'],['soda'],0.195512821,1.121206175
['domestic eggs'],"['other vegetables', 'whole milk']",0.193910256,2.591178494
['domestic eggs'],['tropical fruit'],0.179487179,1.710519777
['domestic eggs'],['citrus fruit'],0.163461538,1.974992912
['domestic eggs'],['whipped/sour cream'],0.157051282,2.190921077
['domestic eggs'],['butter'],0.15224359,2.747368266
['domestic eggs'],['sausage'],0.150641026,1.603413947
['domestic eggs'],['bottled water'],0.144230769,1.304976647
['domestic eggs'],['pastry'],0.142628205,1.603141026
['domestic eggs'],['shopping bags'],0.142628205,1.447624765
['domestic eggs'],['pip fruit'],0.136217949,1.800676782
['domestic eggs'],"['root vegetables', 'whole milk']",0.134615385,2.75247881
['domestic eggs'],['margarine'],0.131410256,2.2437845
['domestic eggs'],['fruit/vegetable juice'],0.126602564,1.751246439
['domestic eggs'],"['whole milk', 'yogurt']",0.121794872,2.173961096
['domestic eggs'],"['other vegetables', 'root vegetables']",0.115384615,2.43520964
['domestic eggs'],['frankfurter'],0.110576923,1.875041446
['domestic eggs'],['newspapers'],0.108974359,1.365302956
['domestic eggs'],"['tropical fruit', 'whole milk']",0.108974359,2.576352934
['domestic eggs'],['brown bread'],0.107371795,1.655174926
['domestic eggs'],"['rolls/buns', 'whole milk']",0.104166667,1.839280371
['domestic eggs'],['curd'],0.102564103,1.925034253
['domestic eggs'],['chicken'],0.09775641,2.27828032
['domestic eggs'],['beef'],0.094551282,1.802154765
['domestic eggs'],['napkins'],0.094551282,1.805654095
['domestic eggs'],"['butter', 'whole milk']",0.094551282,3.431409074
['domestic eggs'],"['other vegetables', 'rolls/buns']",0.092948718,2.181743773
['domestic eggs'],['white bread'],0.091346154,2.170022761
['domestic eggs'],"['other vegetables', 'yogurt']",0.091346154,2.103956494
['domestic eggs'],"['citrus fruit', 'whole milk']",0.08974359,2.942094017
['domestic eggs'],"['whipped/sour cream', 'whole milk']",0.08974359,2.784316105
['domestic eggs'],['pork'],0.088141026,1.528865939
['domestic eggs'],"['pip fruit', 'whole milk']",0.084935897,2.822109971
['domestic eggs'],['frozen vegetables'],0.081730769,1.699412506
['domestic eggs'],"['margarine', 'whole milk']",0.081730769,3.377403846
['domestic eggs'],"['soda', 'whole milk']",0.081730769,2.040157653
['domestic eggs'],['cream cheese'],0.080128205,2.020668968
['domestic eggs'],"['other vegetables', 'soda']",0.080128205,2.447394091
['domestic eggs'],"['other vegetables', 'whipped/sour cream']",0.080128205,2.774862315
['flour'],['whole milk'],0.485380117,1.899607422
['flour'],['other vegetables'],0.362573099,1.873834174
"['frankfurter', 'other vegetables']",['whole milk'],0.462962963,1.811874549
"['frankfurter', 'other vegetables']",['rolls/buns'],0.339506173,1.84579503
"['frankfurter', 'rolls/buns']",['whole milk'],0.312169312,1.221721124
"['frankfurter', 'rolls/buns']",['other vegetables'],0.291005291,1.503960608
"['frankfurter', 'root vegetables']",['whole milk'],0.5,1.956824513
"['frankfurter', 'tropical fruit']",['whole milk'],0.548387097,2.146194627
"['frankfurter', 'whole milk']",['other vegetables'],0.371287129,1.918869633
"['frankfurter', 'whole milk']",['yogurt'],0.301980198,2.164704991
"['frankfurter', 'whole milk']",['rolls/buns'],0.292079208,1.587948596
"['frankfurter', 'whole milk']",['tropical fruit'],0.252475248,2.406098895
"['frankfurter', 'whole milk']",['root vegetables'],0.247524752,2.270901064
"['frankfurter', 'yogurt']",['whole milk'],0.554545455,2.170296278
['frankfurter'],['whole milk'],0.348275862,1.363029488
['frankfurter'],['rolls/buns'],0.325862069,1.771616058
['frankfurter'],['other vegetables'],0.279310345,1.443519307
['frankfurter'],['soda'],0.19137931,1.097501759
['frankfurter'],['yogurt'],0.189655172,1.359517945
['frankfurter'],['root vegetables'],0.172413793,1.581800051
['frankfurter'],['sausage'],0.170689655,1.816810345
['frankfurter'],['tropical fruit'],0.160344828,1.528092422
['frankfurter'],['pastry'],0.14137931,1.589103448
['frankfurter'],['shopping bags'],0.139655172,1.417449557
['frankfurter'],"['other vegetables', 'whole milk']",0.129310345,1.727944621
['frankfurter'],['bottled water'],0.124137931,1.1231799
['frankfurter'],['pip fruit'],0.122413793,1.618198461
['frankfurter'],['brown bread'],0.120689655,1.860474543
['frankfurter'],['domestic eggs'],0.118965517,1.875041446
['frankfurter'],['citrus fruit'],0.110344828,1.333220368
['frankfurter'],['margarine'],0.10862069,1.85466056
['frankfurter'],['whipped/sour cream'],0.105172414,1.467192468
['frankfurter'],"['whole milk', 'yogurt']",0.105172414,1.87726078
['frankfurter'],"['rolls/buns', 'whole milk']",0.101724138,1.796152418
