,itemDescription,InvoiceNum
1443,other vegetables,651
1444,pastry,652
1445,other vegetables,652
1446,domestic eggs,653
1447,whole milk,654
1448,tropical fruit,654
1449,rolls/buns,655
1450,canned beer,655
1451,brown bread,655
1452,dessert,655
1453,tropical fruit,656
1454,shopping bags,656
1455,bottled water,657
1456,chocolate,657
1457,other vegetables,658
1458,ice cream,658
1459,pork,658
1460,oil,659
1461,coffee,659
1462,soda,660
1463,chicken,661
1464,frozen meals,661
1465,napkins,661
1466,whole milk,662
1467,citrus fruit,663
1468,white bread,663
1469,bottled beer,664
1470,oil,664
1471,whole milk,664
1472,sausage,665
1473,root vegetables,665
1474,white bread,666
1475,ice cream,667
1476,hamburger meat,667
1477,shopping bags,667
1478,whole milk,667
1479,candy,668
1480,butter,669
1481,beef,670
1482,butter milk,670
1483,hamburger meat,671
1484,pip fruit,671
1485,rolls/buns,672
1486,sausage,673
1487,domestic eggs,673
1488,sausage,674
1489,bottled beer,674
1490,dessert,674
1491,butter,674
1492,cream cheese ,674
1493,other vegetables,674
1494,canned beer,674
1495,brown bread,674
1496,root vegetables,675
1497,ham,675
1498,butter,675
1499,brown bread,675
1500,pastry,675
1501,root vegetables,676
1502,beef,677
1503,whole milk,677
1504,newspapers,677
1505,beef,678
1506,whole milk,678
1507,frozen meals,678
1508,pip fruit,679
1509,specialty bar,679
1510,chocolate,679
1511,frankfurter,680
1512,canned beer,680
1513,ice cream,681
1514,soda,682
1515,butter,682
1516,soda,683
1517,white bread,684
1518,domestic eggs,684
1519,other vegetables,685
1520,whole milk,685
1521,soda,686
1522,soda,686
1523,citrus fruit,687
1524,domestic eggs,687
1525,other vegetables,688
1526,onions,688
1527,shopping bags,688
1528,butter milk,689
1529,bottled water,689
1530,whole milk,690
1531,rolls/buns,690
1532,soda,690
1533,other vegetables,691
1534,bottled beer,691
1535,bottled beer,692
1536,sliced cheese,692
1537,tropical fruit,693
1538,dessert,693
1539,whipped/sour cream,694
1540,specialty chocolate,694
1541,root vegetables,695
1542,root vegetables,695
1543,pip fruit,696
1544,rolls/buns,696
1545,soda,696
1546,bottled water,697
1547,soda,697
1548,hamburger meat,698
1549,bottled beer,698
1550,other vegetables,699
1551,canned beer,700
1552,root vegetables,700
1553,waffles,701
1554,berries,702
1555,white bread,702
1556,hamburger meat,703
1557,citrus fruit,703
1558,specialty chocolate,703
1559,other vegetables,703
1560,butter,704
1561,fruit/vegetable juice,704
1562,brown bread,705
1563,pastry,705
1564,citrus fruit,706
1565,root vegetables,706
1566,soda,707
1567,shopping bags,707
1568,butter,708
1569,coffee,708
1570,soda,708
1571,pastry,708
1572,whole milk,709
1573,bottled water,709
1574,pip fruit,710
1575,napkins,710
1576,butter,712
1577,shopping bags,712
1578,whole milk,713
1579,domestic eggs,714
1580,newspapers,714
1581,pip fruit,715
1582,shopping bags,715
1583,candy,716
1584,rolls/buns,716
1585,bottled beer,716
1586,whole milk,717
1587,brown bread,717
1588,beef,718
1589,whipped/sour cream,718
1590,sausage,719
1591,chocolate,719
1592,pip fruit,720
1593,waffles,720
1594,root vegetables,721
1595,citrus fruit,721
1596,root vegetables,721
1597,misc. beverages,721
1598,sliced cheese,721
1599,yogurt,721
1600,whipped/sour cream,721
1601,citrus fruit,722
1602,yogurt,722
1603,citrus fruit,723
1604,napkins,723
1605,specialty chocolate,724
1606,other vegetables,725
1607,specialty chocolate,725
1608,newspapers,725
1609,beverages,726
1610,sausage,726
1611,sugar,727
1612,bottled water,727
1613,salty snack,727
1614,rolls/buns,728
1615,whole milk,728
1616,white bread,728
1617,grapes,729
1618,rolls/buns,729
1619,citrus fruit,730
1620,root vegetables,730
1621,candy,731
1622,dessert,731
1623,rolls/buns,731
1624,brown bread,732
1625,whole milk,733
1626,misc. beverages,734
1627,coffee,734
1628,coffee,735
1629,oil,735
1630,yogurt,736
1631,rolls/buns,736
1632,soda,737
1633,root vegetables,737
1634,yogurt,738
1635,chocolate,739
1636,grapes,740
1637,chicken,740
1638,bottled beer,740
1639,root vegetables,740
1640,soda,741
1641,beverages,741
1642,root vegetables,742
1643,yogurt,742
1644,rolls/buns,743
1645,pastry,743
1646,sliced cheese,744
1647,pip fruit,744
1648,whole milk,745
1649,waffles,745
1650,white bread,746
1651,bottled water,746
1652,curd,746
1653,yogurt,747
1654,whole milk,747
1655,yogurt,747
1656,whole milk,748
1657,oil,748
1658,tropical fruit,749
1659,hygiene articles,749
1660,sausage,750
1661,pastry,751
1662,sausage,751
1663,soda,751
1664,rolls/buns,751
1665,sugar,751
1666,soda,751
1667,other vegetables,751
1668,whole milk,751
1669,whole milk,752
1670,yogurt,752
1671,frankfurter,753
1672,whole milk,753
1673,ham,754
1674,shopping bags,754
1675,bottled water,755
1676,tropical fruit,756
1677,butter milk,756
1678,rolls/buns,757
1679,frozen meals,757
1680,shopping bags,758
1681,misc. beverages,758
1682,pork,759
1683,beef,759
1684,yogurt,759
1685,sausage,760
1686,dessert,760
1687,yogurt,761
1688,shopping bags,761
1689,fruit/vegetable juice,762
1690,long life bakery product,762
1691,ham,763
1692,brown bread,763
1693,butter,764
1694,margarine,764
1695,domestic eggs,765
1696,frankfurter,766
1697,butter,766
1698,specialty bar,766
1699,yogurt,766
1700,specialty bar,767
1701,whole milk,767
1702,UHT/milk,768
1703,other vegetables,768
1704,rolls/buns,769
1705,tropical fruit,769
1706,salty snack,769
1707,specialty bar,769
1708,tropical fruit,770
1709,tropical fruit,771
1710,beef,772
1711,domestic eggs,772
1712,root vegetables,773
1713,other vegetables,773
1714,chicken,774
1715,beef,774
1716,pork,774
1717,beef,774
1718,newspapers,774
1719,dessert,774
1720,margarine,774
1721,brown bread,774
1722,newspapers,774
1723,domestic eggs,775
1724,fruit/vegetable juice,775
1725,citrus fruit,776
1726,bottled beer,776
1727,waffles,777
1728,meat,778
1729,chicken,778
1730,yogurt,778
1731,pip fruit,778
1732,pip fruit,779
1733,other vegetables,779
1734,sliced cheese,779
1735,yogurt,780
1736,grapes,781
1737,root vegetables,781
1738,shopping bags,781
1739,citrus fruit,782
1740,long life bakery product,782
1741,onions,783
1742,canned beer,784
1743,brown bread,784
1744,whole milk,785
1745,soda,785
1746,root vegetables,785
1747,pastry,785
1748,bottled water,785
1749,napkins,785
1750,tropical fruit,785
1751,citrus fruit,786
1752,grapes,786
1753,bottled water,786
1754,whole milk,787
1755,pastry,787
1756,whole milk,788
1757,sugar,788
1758,pork,789
1759,frozen meals,789
1760,citrus fruit,790
1761,citrus fruit,790
1762,whole milk,791
1763,sausage,791
1764,yogurt,791
1765,whole milk,791
1766,butter,791
1767,other vegetables,792
1768,fruit/vegetable juice,792
1769,tropical fruit,793
1770,rolls/buns,793
1771,meat,794
1772,curd,794
1773,tropical fruit,795
1774,meat,795
1775,whole milk,795
1776,canned beer,796
1777,brown bread,796
1778,canned beer,798
1779,margarine,798
1780,chocolate,798
1781,pastry,799
1782,waffles,799
1783,rolls/buns,800
1784,specialty chocolate,800
1785,napkins,800
1786,onions,800
1787,rolls/buns,800
1788,butter milk,800
1789,sausage,801
1790,frankfurter,802
1791,ice cream,802
1792,sugar,803
1793,bottled water,803
1794,canned beer,804
1795,coffee,804
1796,onions,805
1797,citrus fruit,806
1798,butter,806
1799,UHT/milk,806
1800,citrus fruit,807
1801,yogurt,807
1802,ham,809
1803,sausage,810
1804,specialty chocolate,810
1805,UHT/milk,811
1806,pastry,812
1807,rolls/buns,812
1808,whole milk,813
1809,curd,813
1810,white bread,814
1811,brown bread,815
1812,shopping bags,816
1813,whole milk,816
1814,whole milk,816
1815,whole milk,816
1816,dessert,817
1817,sliced cheese,817
1818,bottled beer,817
1819,other vegetables,817
1820,butter milk,818
1821,soda,818
1822,beef,819
1823,citrus fruit,819
1824,specialty bar,819
1825,white bread,819
1826,soda,819
1827,long life bakery product,819
1828,domestic eggs,819
1829,hard cheese,820
1830,pastry,820
1831,yogurt,821
1832,whipped/sour cream,821
1833,beverages,822
1834,bottled beer,822
1835,beef,823
1836,white bread,823
1837,ham,824
1838,whipped/sour cream,824
1839,newspapers,824
1840,brown bread,825
1841,whole milk,826
1842,other vegetables,826
1843,canned beer,827
1844,sliced cheese,827
1845,soda,828
1846,canned beer,828
1847,ham,829
1848,domestic eggs,829
1849,frankfurter,830
1850,pastry,830
1851,misc. beverages,830
1852,soda,831
1853,butter milk,831
1854,soda,831
1855,sausage,832
1856,root vegetables,832
1857,whipped/sour cream,833
1858,hard cheese,834
1859,soda,834
1860,ice cream,835
1861,onions,835
1862,pork,836
1863,sliced cheese,836
1864,grapes,837
1865,yogurt,838
1866,margarine,838
1867,canned beer,839
1868,butter,840
1869,grapes,840
1870,bottled water,840
1871,rolls/buns,841
1872,bottled beer,841
1873,UHT/milk,842
1874,curd,842
1875,whipped/sour cream,843
1876,shopping bags,843
1877,butter milk,844
1878,other vegetables,844
1879,rolls/buns,845
1880,whipped/sour cream,845
1881,waffles,845
1882,rolls/buns,845
1883,margarine,845
1884,soda,845
1885,salty snack,845
1886,soda,845
1887,canned beer,845
1888,other vegetables,846
1889,rolls/buns,846
1890,chicken,847
1891,whole milk,847
1892,curd,848
1893,pastry,848
1894,yogurt,849
1895,shopping bags,849
1896,coffee,849
1897,root vegetables,850
1898,margarine,850
1899,bottled water,850
1900,salty snack,851
1901,root vegetables,851
1902,bottled water,852
1903,soda,852
1904,other vegetables,853
1905,sausage,855
1906,sausage,855
1907,bottled beer,855
1908,canned beer,856
1909,bottled beer,856
1910,other vegetables,857
1911,curd,857
1912,butter,858
1913,shopping bags,859
1914,waffles,859
1915,whole milk,860
1916,newspapers,861
1917,pip fruit,861
1918,citrus fruit,862
1919,other vegetables,862
1920,rolls/buns,863
1921,hard cheese,863
1922,ham,864
1923,whole milk,864
1924,other vegetables,864
1925,soda,864
1926,white bread,864
1927,tropical fruit,864
1928,sugar,864
1929,beverages,865
1930,sugar,865
1931,misc. beverages,866
1932,pork,867
1933,other vegetables,867
1934,cream cheese ,867
1935,butter milk,868
1936,hard cheese,868
1937,frankfurter,869
1938,margarine,869
1939,waffles,870
1940,whipped/sour cream,871
1941,yogurt,871
1942,meat,872
1943,soda,872
1944,sausage,873
1945,whole milk,874
1946,yogurt,875
1947,bottled beer,875
1948,bottled water,875
1949,brown bread,876
1950,tropical fruit,876
1951,frozen vegetables,877
1952,sausage,877
1953,whole milk,877
1954,frozen vegetables,877
1955,rolls/buns,877
1956,other vegetables,877
1957,oil,877
1958,onions,878
1959,hard cheese,878
1960,soda,879
1961,shopping bags,879
1962,oil,880
1963,margarine,880
1964,whole milk,881
1965,specialty chocolate,882
1966,soda,882
1967,long life bakery product,882
1968,meat,883
1969,other vegetables,883
1970,citrus fruit,884
1971,other vegetables,884
1972,sausage,885
1973,bottled beer,885
1974,bottled water,885
1975,beverages,886
1976,beverages,886
1977,sugar,886
1978,domestic eggs,886
1979,shopping bags,887
1980,tropical fruit,887
1981,butter,888
1982,chocolate,888
1983,sausage,889
1984,frozen meals,889
1985,soda,890
1986,UHT/milk,891
1987,candy,892
1988,soda,892
1989,rolls/buns,893
1990,salty snack,893
1991,bottled water,893
1992,shopping bags,893
1993,onions,894
1994,dessert,895
1995,rolls/buns,895
1996,shopping bags,895
1997,shopping bags,896
1998,tropical fruit,897
1999,rolls/buns,897
2000,grapes,898
2001,other vegetables,898
2002,soda,899
2003,soda,899
2004,soda,899
2005,shopping bags,899
2006,coffee,900
2007,white bread,900
2008,yogurt,901
2009,canned beer,901
2010,whipped/sour cream,902
2011,yogurt,902
2012,tropical fruit,903
2013,berries,903
2014,other vegetables,904
2015,UHT/milk,904
2016,frozen vegetables,905
2017,other vegetables,905
2018,butter,906
2019,candy,906
2020,chicken,907
2021,butter,907
2022,citrus fruit,908
2023,root vegetables,909
2024,frozen vegetables,909
2025,tropical fruit,910
2026,pip fruit,910
2027,frankfurter,911
2028,whole milk,911
2029,dessert,912
2030,margarine,913
2031,margarine,913
2032,beef,914
2033,curd,914
2034,citrus fruit,915
2035,coffee,915
2036,soda,916
2037,frozen meals,916
2038,bottled beer,916
2039,other vegetables,917
2040,canned beer,918
2041,dessert,918
2042,fruit/vegetable juice,918
2043,chicken,919
2044,pastry,919
2045,pork,920
2046,whole milk,920
2047,soda,920
2048,grapes,921
2049,other vegetables,921
2050,pastry,922
2051,sausage,923
2052,ham,924
2053,napkins,924
2054,specialty bar,925
2055,specialty chocolate,925
2056,soda,926
2057,berries,927
2058,domestic eggs,927
2059,sausage,928
2060,coffee,928
2061,sugar,929
2062,other vegetables,929
2063,coffee,930
2064,UHT/milk,931
2065,butter,931
2066,oil,931
2067,rolls/buns,932
2068,yogurt,932
2069,cream cheese ,933
2070,yogurt,934
2071,coffee,934
2072,rolls/buns,935
2073,fruit/vegetable juice,935
2074,frozen vegetables,935
2075,whipped/sour cream,935
2076,hamburger meat,936
2077,coffee,936
2078,whole milk,937
2079,shopping bags,937
2080,ice cream,938
2081,whole milk,938
2082,sausage,939
2083,grapes,939
2084,sliced cheese,939
2085,napkins,939
2086,fruit/vegetable juice,940
2087,berries,940
2088,pork,941
2089,root vegetables,941
2090,pip fruit,942
2091,shopping bags,942
2092,sausage,943
2093,curd,943
2094,whole milk,944
2095,domestic eggs,944
2096,rolls/buns,945
2097,hard cheese,945
2098,rolls/buns,945
2099,frozen meals,946
2100,sugar,946
2101,whole milk,947
2102,onions,947
2103,citrus fruit,948
2104,other vegetables,948
2105,frozen meals,949
2106,bottled beer,949
2107,tropical fruit,950
2108,white bread,950
2109,butter,950
2110,tropical fruit,951
2111,yogurt,951
2112,soda,951
2113,specialty bar,952
2114,tropical fruit,952
2115,bottled water,953
2116,pastry,953
2117,sugar,954
2118,curd,954
2119,sausage,955
2120,other vegetables,955
2121,tropical fruit,955
2122,other vegetables,956
2123,whole milk,956
2124,soda,956
2125,UHT/milk,957
2126,root vegetables,957
2127,waffles,957
2128,pork,958
2129,brown bread,958
2130,cream cheese ,959
2131,pip fruit,959
2132,citrus fruit,959
2133,chicken,959
2134,other vegetables,959
2135,curd,959
2136,specialty chocolate,959
2137,pastry,959
2138,pork,960
2139,yogurt,960
2140,hamburger meat,961
2141,other vegetables,961
2142,domestic eggs,961
2143,shopping bags,962
2144,tropical fruit,962
2145,other vegetables,963
2146,sliced cheese,963
2147,butter,964
2148,whole milk,964
2149,oil,965
2150,whole milk,966
2151,misc. beverages,966
2152,other vegetables,968
2153,margarine,968
2154,brown bread,968
2155,frozen meals,969
2156,other vegetables,970
2157,whole milk,970
2158,butter milk,970
2159,rolls/buns,971
2160,tropical fruit,972
2161,root vegetables,972
2162,other vegetables,973
2163,whole milk,973
2164,citrus fruit,975
2165,pork,976
2166,napkins,976
2167,specialty bar,977
2168,whole milk,978
2169,pork,979
2170,pastry,979
2171,coffee,980
2172,other vegetables,980
2173,dessert,981
2174,rolls/buns,981
2175,cream cheese ,982
2176,rolls/buns,983
2177,citrus fruit,984
2178,pastry,984
2179,curd,985
2180,hygiene articles,985
2181,root vegetables,986
2182,butter,986
2183,dessert,986
2184,citrus fruit,987
2185,other vegetables,988
2186,whole milk,988
2187,sausage,989
2188,onions,989
2189,domestic eggs,990
2190,shopping bags,990
2191,butter milk,990
2192,white bread,991
2193,specialty chocolate,991
2194,ice cream,992
2195,butter,992
2196,dessert,993
2197,hard cheese,994
2198,hard cheese,995
2199,yogurt,995
2200,sausage,996
2201,whole milk,996
2202,rolls/buns,996
2203,bottled beer,996
2204,whole milk,997
2205,cream cheese ,997
2206,sausage,998
2207,rolls/buns,998
2208,frankfurter,999
2209,shopping bags,999
2210,whole milk,1000
2211,yogurt,1000
2212,whole milk,1000
2213,white bread,1000
2214,dessert,1000
2215,whipped/sour cream,1001
2216,other vegetables,1001
2217,butter,1002
2218,brown bread,1002
2219,citrus fruit,1003
2220,hamburger meat,1003
2221,meat,1004
2222,root vegetables,1004
2223,other vegetables,1005
2224,canned beer,1005
2225,canned beer,1005
2226,frozen vegetables,1005
2227,butter,1005
2228,ice cream,1005
2229,bottled water,1005
2230,root vegetables,1006
2231,newspapers,1006
2232,tropical fruit,1007
2233,yogurt,1007
2234,sausage,1007
2235,rolls/buns,1007
2236,beverages,1008
2237,sausage,1008
2238,whole milk,1008
2239,citrus fruit,1008
2240,whole milk,1008
2241,oil,1009
2242,butter,1009
2243,root vegetables,1010
2244,ham,1010
2245,chicken,1011
2246,soda,1011
2247,pastry,1012
2248,sliced cheese,1012
2249,UHT/milk,1013
2250,butter milk,1014
2251,ice cream,1015
2252,rolls/buns,1016
2253,rolls/buns,1017
2254,oil,1017
2255,frozen vegetables,1017
2256,tropical fruit,1018
2257,coffee,1018
2258,newspapers,1018
2259,rolls/buns,1019
2260,hamburger meat,1019
2261,other vegetables,1020
2262,shopping bags,1020
2263,white bread,1021
2264,shopping bags,1021
2265,soda,1022
2266,bottled water,1022
2267,misc. beverages,1023
2268,yogurt,1023
2269,other vegetables,1024
2270,butter,1025
2271,bottled water,1025
2272,napkins,1026
2273,whipped/sour cream,1026
2274,UHT/milk,1027
2275,frozen vegetables,1027
2276,whole milk,1028
2277,onions,1028
2278,cream cheese ,1028
2279,pork,1029
2280,bottled water,1029
2281,root vegetables,1030
2282,chicken,1030
2283,bottled water,1031
2284,newspapers,1031
2285,specialty bar,1031
