,itemDescription,InvoiceNum
1445,bottled beer,551
1446,chicken,551
1447,yogurt,551
1448,seasonal products,552
1449,frozen vegetables,552
1450,yogurt,552
1451,long life bakery product,553
1452,rolls/buns,553
1453,UHT/milk,553
1454,bottled water,553
1455,other vegetables,554
1456,fruit/vegetable juice,554
1457,canned beer,555
1458,sugar,555
1459,pip fruit,556
1460,berries,556
1461,curd,557
1462,soft cheese,557
1463,berries,558
1464,pip fruit,558
1465,pastry,558
1466,whole milk,559
1467,rolls/buns,559
1468,pork,560
1469,domestic eggs,560
1470,soda,561
1471,frozen meals,561
1472,curd cheese,562
1473,soda,562
1474,chewing gum,563
1475,whole milk,563
1476,bottled beer,563
1477,ready soups,563
1478,whole milk,564
1479,grapes,564
1480,butter,565
1481,ice cream,565
1482,chicken,566
1483,cake bar,566
1484,frankfurter,567
1485,soft cheese,567
1486,mustard,567
1487,tropical fruit,568
1488,rolls/buns,568
1489,canned beer,568
1490,dish cleaner,568
1491,root vegetables,569
1492,other vegetables,569
1493,frozen vegetables,569
1494,female sanitary products,570
1495,rolls/buns,570
1496,citrus fruit,571
1497,sausage,571
1498,whole milk,571
1499,canned beer,571
1500,whole milk,572
1501,sausage,572
1502,pet care,572
1503,yogurt,572
1504,whole milk,573
1505,house keeping products,573
1506,frankfurter,574
1507,brandy,574
1508,berries,575
1509,other vegetables,575
1510,tropical fruit,576
1511,UHT/milk,576
1512,napkins,576
1513,whole milk,576
1514,beef,577
1515,curd,577
1516,frozen meals,577
1517,rolls/buns,578
1518,other vegetables,578
1519,butter,578
1520,root vegetables,578
1521,rolls/buns,578
1522,whole milk,579
1523,bottled water,579
1524,yogurt,580
1525,citrus fruit,580
1526,whole milk,581
1527,cream cheese ,581
1528,frozen vegetables,582
1529,domestic eggs,582
1530,citrus fruit,583
1531,soda,583
1532,citrus fruit,584
1533,light bulbs,584
1534,yogurt,585
1535,whole milk,585
1536,whole milk,586
1537,root vegetables,586
1538,butter,587
1539,chewing gum,587
1540,pip fruit,588
1541,tropical fruit,588
1542,mustard,588
1543,domestic eggs,589
1544,beef,589
1545,coffee,589
1546,bottled beer,589
1547,shopping bags,590
1548,frozen meals,590
1549,other vegetables,591
1550,yogurt,591
1551,whole milk,591
1552,spread cheese,591
1553,beef,592
1554,newspapers,592
1555,bottled beer,592
1556,misc. beverages,593
1557,coffee,593
1558,canned beer,594
1559,citrus fruit,594
1560,white bread,595
1561,yogurt,595
1562,red/blush wine,596
1563,salty snack,596
1564,canned beer,597
1565,berries,597
1566,male cosmetics,597
1567,fruit/vegetable juice,597
1568,sausage,598
1569,bottled water,598
1570,whole milk,599
1571,beef,599
1572,citrus fruit,599
1573,newspapers,599
1574,bottled water,599
1575,white bread,600
1576,frozen vegetables,600
1577,other vegetables,601
1578,sliced cheese,601
1579,whole milk,602
1580,root vegetables,602
1581,canned vegetables,602
1582,beef,603
1583,house keeping products,603
1584,frozen vegetables,604
1585,whole milk,604
1586,pork,605
1587,packaged fruit/vegetables,605
1588,chocolate,605
1589,curd,606
1590,spices,606
1591,bottled water,607
1592,tropical fruit,607
1593,root vegetables,608
1594,brown bread,608
1595,rolls/buns,609
1596,other vegetables,609
1597,coffee,610
1598,domestic eggs,610
1599,frankfurter,611
1600,frozen vegetables,611
1601,bottled beer,612
1602,whole milk,612
1603,UHT/milk,612
1604,chocolate,612
1605,sweet spreads,613
1606,herbs,613
1607,long life bakery product,613
1608,soda,614
1609,detergent,614
1610,soda,615
1611,margarine,615
1612,liquor,616
1613,bottled water,616
1614,napkins,617
1615,cleaner,617
1616,other vegetables,618
1617,rolls/buns,618
1618,napkins,619
1619,napkins,619
1620,cake bar,620
1621,bottled beer,620
1622,waffles,621
1623,whole milk,621
1624,other vegetables,621
1625,white bread,621
1626,finished products,622
1627,newspapers,622
1628,whipped/sour cream,622
1629,chocolate,623
1630,shopping bags,623
1631,chicken,624
1632,pip fruit,624
1633,citrus fruit,625
1634,whipped/sour cream,625
1635,whole milk,626
1636,turkey,626
1637,pork,626
1638,dog food,626
1639,rolls/buns,626
1640,soda,626
1641,bottled water,626
1642,bottled water,626
1643,pip fruit,627
1644,whipped/sour cream,627
1645,whole milk,628
1646,sparkling wine,628
1647,whole milk,629
1648,canned beer,629
1649,soda,630
1650,whipped/sour cream,630
1651,other vegetables,631
1652,soda,631
1653,brown bread,632
1654,pasta,632
1655,bottled water,633
1656,onions,633
1657,specialty chocolate,634
1658,beverages,634
1659,specialty bar,635
1660,newspapers,635
1661,bottled beer,636
1662,fruit/vegetable juice,636
1663,rolls/buns,636
1664,rolls/buns,637
1665,margarine,637
1666,hard cheese,638
1667,rolls/buns,638
1668,rolls/buns,639
1669,soft cheese,639
1670,fruit/vegetable juice,639
1671,baking powder,640
1672,pickled vegetables,640
1673,pip fruit,641
1674,whipped/sour cream,641
1675,citrus fruit,642
1676,syrup,642
1677,root vegetables,643
1678,cling film/bags,643
1679,hamburger meat,644
1680,other vegetables,644
1681,whole milk,645
1682,citrus fruit,645
1683,shopping bags,645
1684,white wine,645
1685,soda,645
1686,yogurt,645
1687,pasta,646
1688,oil,646
1689,citrus fruit,647
1690,brown bread,647
1691,specialty chocolate,647
1692,bottled water,648
1693,yogurt,648
1694,beef,648
1695,berries,648
1696,chocolate,648
1697,butter,648
1698,hard cheese,649
1699,sugar,649
1700,bottled water,649
1701,soda,650
1702,whole milk,650
1703,tropical fruit,651
1704,other vegetables,651
1705,pastry,652
1706,other vegetables,652
1707,frozen potato products,653
1708,domestic eggs,653
1709,curd cheese,653
1710,whole milk,654
1711,tropical fruit,654
1712,rolls/buns,655
1713,canned beer,655
1714,brown bread,655
1715,dessert,655
1716,tropical fruit,656
1717,shopping bags,656
1718,bottled water,657
1719,chocolate,657
1720,jam,657
1721,other vegetables,658
1722,ice cream,658
1723,pork,658
1724,salt,658
1725,oil,659
1726,coffee,659
1727,cereals,660
1728,soda,660
1729,chicken,661
1730,frozen meals,661
1731,napkins,661
1732,frozen potato products,662
1733,whole milk,662
1734,citrus fruit,663
1735,white bread,663
1736,bottled beer,664
1737,oil,664
1738,whole milk,664
1739,dishes,664
1740,sausage,665
1741,root vegetables,665
1742,white bread,666
1743,mayonnaise,666
1744,ice cream,667
1745,hamburger meat,667
1746,shopping bags,667
1747,whole milk,667
1748,soft cheese,667
1749,candy,668
1750,baking powder,668
1751,canned fish,668
1752,butter,669
1753,mustard,669
1754,beef,670
1755,butter milk,670
1756,hamburger meat,671
1757,pip fruit,671
1758,rolls/buns,672
1759,red/blush wine,672
1760,sausage,673
1761,domestic eggs,673
1762,sausage,674
1763,bottled beer,674
1764,dessert,674
1765,butter,674
1766,cream cheese ,674
1767,other vegetables,674
1768,canned beer,674
1769,brown bread,674
1770,root vegetables,675
1771,ham,675
1772,butter,675
1773,brown bread,675
1774,pastry,675
1775,spread cheese,675
1776,root vegetables,676
1777,sweet spreads,676
1778,beef,677
1779,whole milk,677
1780,newspapers,677
1781,beef,678
1782,whole milk,678
1783,frozen meals,678
1784,pip fruit,679
1785,specialty bar,679
1786,chocolate,679
1787,frankfurter,680
1788,canned beer,680
1789,ice cream,681
1790,chewing gum,681
1791,soda,682
1792,butter,682
1793,soda,683
1794,detergent,683
1795,white bread,684
1796,domestic eggs,684
1797,other vegetables,685
1798,whole milk,685
1799,canned fruit,685
1800,soda,686
1801,soda,686
1802,citrus fruit,687
1803,domestic eggs,687
1804,other vegetables,688
1805,onions,688
1806,shopping bags,688
1807,butter milk,689
1808,cleaner,689
1809,bottled water,689
1810,whole milk,690
1811,rolls/buns,690
1812,soda,690
1813,other vegetables,691
1814,bottled beer,691
1815,bottled beer,692
1816,sliced cheese,692
1817,tropical fruit,693
1818,dessert,693
1819,whipped/sour cream,694
1820,specialty chocolate,694
1821,root vegetables,695
1822,root vegetables,695
1823,pip fruit,696
1824,rolls/buns,696
1825,soda,696
1826,bottled water,697
1827,soda,697
1828,hamburger meat,698
1829,bottled beer,698
1830,other vegetables,699
1831,meat spreads,699
1832,canned beer,700
1833,root vegetables,700
1834,sparkling wine,701
1835,waffles,701
1836,berries,702
1837,white bread,702
1838,hamburger meat,703
1839,citrus fruit,703
1840,specialty chocolate,703
1841,other vegetables,703
1842,butter,704
1843,seasonal products,704
1844,fruit/vegetable juice,704
1845,brown bread,705
1846,pastry,705
1847,citrus fruit,706
1848,root vegetables,706
1849,soda,707
1850,shopping bags,707
1851,butter,708
1852,coffee,708
1853,soda,708
1854,pastry,708
1855,whole milk,709
1856,bottled water,709
1857,honey,709
1858,pip fruit,710
1859,napkins,710
1860,finished products,711
1861,liquor,711
1862,butter,712
1863,shopping bags,712
1864,whole milk,713
1865,soft cheese,713
1866,domestic eggs,714
1867,newspapers,714
1868,pip fruit,715
1869,shopping bags,715
1870,mayonnaise,716
1871,candy,716
1872,rolls/buns,716
1873,bottled beer,716
1874,whole milk,717
1875,brown bread,717
1876,beef,718
1877,whipped/sour cream,718
1878,sausage,719
1879,chocolate,719
1880,pip fruit,720
1881,waffles,720
1882,root vegetables,721
1883,citrus fruit,721
1884,root vegetables,721
1885,misc. beverages,721
1886,sliced cheese,721
1887,packaged fruit/vegetables,721
1888,yogurt,721
1889,whipped/sour cream,721
1890,citrus fruit,722
1891,yogurt,722
1892,citrus fruit,723
1893,napkins,723
1894,frozen fish,724
1895,specialty chocolate,724
1896,other vegetables,725
1897,specialty chocolate,725
1898,newspapers,725
1899,beverages,726
1900,sausage,726
1901,sugar,727
1902,canned vegetables,727
1903,flour,727
1904,bottled water,727
1905,salty snack,727
1906,rolls/buns,728
1907,whole milk,728
1908,white bread,728
1909,popcorn,728
1910,grapes,729
1911,rolls/buns,729
1912,citrus fruit,730
1913,root vegetables,730
1914,candy,731
1915,dessert,731
1916,rolls/buns,731
1917,canned fish,731
1918,brown bread,732
1919,detergent,732
1920,candles,733
1921,whole milk,733
1922,misc. beverages,734
1923,coffee,734
1924,coffee,735
1925,oil,735
1926,yogurt,736
1927,rolls/buns,736
1928,soda,737
1929,curd cheese,737
1930,root vegetables,737
1931,semi/finished bread,737
1932,yogurt,738
1933,roll products ,738
1934,softener,739
1935,chocolate,739
1936,grapes,740
1937,chicken,740
1938,bottled beer,740
1939,root vegetables,740
1940,soda,741
1941,beverages,741
1942,root vegetables,742
1943,yogurt,742
1944,rolls/buns,743
1945,pastry,743
1946,sliced cheese,744
1947,pip fruit,744
1948,whole milk,745
1949,waffles,745
1950,white bread,746
1951,bottled water,746
1952,ready soups,746
1953,curd,746
1954,yogurt,747
1955,whole milk,747
1956,yogurt,747
1957,chewing gum,747
1958,whole milk,748
1959,oil,748
1960,tropical fruit,749
1961,hygiene articles,749
1962,candles,749
1963,sausage,750
1964,cat food,750
1965,pastry,751
1966,sausage,751
1967,soda,751
1968,rolls/buns,751
1969,sugar,751
1970,soda,751
1971,other vegetables,751
1972,whole milk,751
1973,softener,751
1974,whole milk,752
1975,yogurt,752
1976,semi/finished bread,752
1977,frankfurter,753
1978,whole milk,753
1979,ham,754
1980,pickled vegetables,754
1981,shopping bags,754
1982,soft cheese,755
1983,bottled water,755
1984,tropical fruit,756
1985,butter milk,756
1986,rolls/buns,757
1987,frozen meals,757
1988,shopping bags,758
1989,misc. beverages,758
1990,pork,759
1991,beef,759
1992,yogurt,759
1993,sausage,760
1994,dessert,760
1995,yogurt,761
1996,shopping bags,761
1997,fruit/vegetable juice,762
1998,long life bakery product,762
1999,specialty cheese,762
2000,ham,763
2001,brown bread,763
2002,butter,764
2003,margarine,764
2004,finished products,765
2005,domestic eggs,765
2006,frankfurter,766
2007,butter,766
2008,specialty bar,766
2009,yogurt,766
2010,specialty bar,767
2011,whole milk,767
2012,UHT/milk,768
2013,other vegetables,768
2014,rolls/buns,769
2015,tropical fruit,769
2016,salty snack,769
2017,specialty bar,769
2018,tropical fruit,770
2019,salt,770
2020,tropical fruit,771
2021,cat food,771
2022,beef,772
2023,domestic eggs,772
2024,root vegetables,773
2025,other vegetables,773
2026,chicken,774
2027,beef,774
2028,pork,774
2029,beef,774
2030,newspapers,774
2031,dessert,774
2032,margarine,774
2033,brown bread,774
2034,newspapers,774
2035,domestic eggs,775
2036,fruit/vegetable juice,775
2037,citrus fruit,776
2038,bottled beer,776
2039,syrup,777
2040,waffles,777
2041,meat,778
2042,chicken,778
2043,yogurt,778
2044,pip fruit,778
2045,pip fruit,779
2046,other vegetables,779
2047,semi/finished bread,779
2048,sliced cheese,779
2049,sauces,780
2050,yogurt,780
2051,grapes,781
2052,root vegetables,781
2053,shopping bags,781
2054,citrus fruit,782
2055,long life bakery product,782
2056,turkey,783
2057,onions,783
2058,canned beer,784
2059,brown bread,784
2060,whole milk,785
2061,soda,785
2062,root vegetables,785
2063,pastry,785
2064,specialty fat,785
2065,bottled water,785
2066,napkins,785
2067,tropical fruit,785
2068,citrus fruit,786
2069,grapes,786
2070,bottled water,786
2071,whole milk,787
2072,dog food,787
2073,pastry,787
2074,whole milk,788
2075,sugar,788
2076,pork,789
2077,frozen meals,789
2078,citrus fruit,790
2079,citrus fruit,790
2080,whole milk,791
2081,sausage,791
2082,yogurt,791
2083,whole milk,791
2084,butter,791
2085,other vegetables,792
2086,fruit/vegetable juice,792
2087,tropical fruit,793
2088,rolls/buns,793
2089,frozen fish,793
2090,meat,794
2091,cling film/bags,794
2092,curd,794
2093,tropical fruit,795
2094,meat,795
2095,whole milk,795
2096,candles,795
2097,canned beer,796
2098,brown bread,796
2099,red/blush wine,797
2100,instant coffee,797
2101,canned beer,798
2102,margarine,798
2103,chocolate,798
2104,pastry,799
2105,waffles,799
2106,rolls/buns,800
2107,specialty chocolate,800
2108,napkins,800
2109,onions,800
2110,rice,800
2111,rolls/buns,800
2112,butter milk,800
2113,dental care,800
2114,sausage,801
2115,pasta,801
2116,frankfurter,802
2117,ice cream,802
2118,sugar,803
2119,bottled water,803
2120,canned beer,804
2121,coffee,804
2122,condensed milk,805
2123,onions,805
2124,citrus fruit,806
2125,butter,806
2126,UHT/milk,806
2127,citrus fruit,807
2128,semi/finished bread,807
2129,yogurt,807
2130,packaged fruit/vegetables,808
2131,flour,808
2132,ham,809
2133,rum,809
2134,sausage,810
2135,specialty chocolate,810
2136,UHT/milk,811
2137,cooking chocolate,811
2138,pastry,812
2139,rolls/buns,812
2140,whole milk,813
2141,curd,813
2142,white bread,814
2143,jam,814
2144,photo/film,815
2145,brown bread,815
2146,shopping bags,816
2147,whole milk,816
2148,whole milk,816
2149,whole milk,816
2150,detergent,816
2151,flour,816
2152,dessert,817
2153,sliced cheese,817
2154,bottled beer,817
2155,other vegetables,817
2156,butter milk,818
2157,soda,818
2158,seasonal products,818
2159,beef,819
2160,citrus fruit,819
2161,specialty bar,819
2162,white bread,819
2163,soda,819
2164,vinegar,819
2165,long life bakery product,819
2166,domestic eggs,819
2167,hard cheese,820
2168,pastry,820
2169,yogurt,821
2170,whipped/sour cream,821
2171,photo/film,822
2172,beverages,822
2173,bottled beer,822
2174,beef,823
2175,white bread,823
2176,frozen potato products,823
2177,ham,824
2178,whipped/sour cream,824
2179,newspapers,824
2180,mustard,825
2181,brown bread,825
2182,whole milk,826
2183,other vegetables,826
2184,canned beer,827
2185,sliced cheese,827
2186,soda,828
2187,canned beer,828
2188,ham,829
2189,domestic eggs,829
2190,frankfurter,830
2191,pastry,830
2192,misc. beverages,830
2193,soda,831
2194,butter milk,831
2195,soda,831
2196,sausage,832
2197,root vegetables,832
2198,white wine,833
2199,photo/film,833
2200,whipped/sour cream,833
2201,hard cheese,834
2202,soda,834
2203,ice cream,835
2204,onions,835
2205,pork,836
2206,sliced cheese,836
2207,flour,836
2208,grapes,837
2209,detergent,837
2210,yogurt,838
2211,margarine,838
2212,pasta,839
2213,canned beer,839
2214,butter,840
2215,grapes,840
2216,bottled water,840
2217,rolls/buns,841
2218,bottled beer,841
2219,UHT/milk,842
2220,curd,842
2221,whipped/sour cream,843
2222,shopping bags,843
2223,butter milk,844
2224,other vegetables,844
2225,rolls/buns,845
2226,whipped/sour cream,845
2227,waffles,845
2228,rolls/buns,845
2229,margarine,845
2230,soda,845
2231,salty snack,845
2232,soda,845
2233,canned beer,845
2234,other vegetables,846
2235,rolls/buns,846
2236,chicken,847
2237,whole milk,847
2238,curd,848
2239,pastry,848
2240,yogurt,849
2241,shopping bags,849
2242,coffee,849
2243,root vegetables,850
2244,margarine,850
2245,bottled water,850
2246,salty snack,851
2247,root vegetables,851
2248,bottled water,852
2249,soda,852
2250,condensed milk,853
2251,other vegetables,853
2252,dog food,854
2253,processed cheese,854
2254,sausage,855
2255,sausage,855
2256,bottled beer,855
2257,spread cheese,855
2258,canned beer,856
2259,bottled beer,856
2260,other vegetables,857
2261,curd,857
2262,abrasive cleaner,857
2263,butter,858
2264,roll products ,858
2265,shopping bags,859
2266,waffles,859
2267,whole milk,860
2268,cling film/bags,860
2269,newspapers,861
2270,pip fruit,861
2271,dishes,861
2272,citrus fruit,862
2273,other vegetables,862
2274,rolls/buns,863
